2026-04-25T15:29:03.784070 | 2026-04-25 | FACT-2026-04-25-0039 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665241 | 2026-04-26 | FACT-2026-04-26-0802 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665242 | 2026-04-26 | FACT-2026-04-26-0803 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665243 | 2026-04-26 | FACT-2026-04-26-0804 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665244 | 2026-04-26 | FACT-2026-04-26-0805 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665244 | 2026-04-26 | FACT-2026-04-26-0806 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665245 | 2026-04-26 | FACT-2026-04-26-0807 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665246 | 2026-04-26 | FACT-2026-04-26-0808 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665247 | 2026-04-26 | FACT-2026-04-26-0809 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665248 | 2026-04-26 | FACT-2026-04-26-0810 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665249 | 2026-04-26 | FACT-2026-04-26-0811 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665250 | 2026-04-26 | FACT-2026-04-26-0812 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665251 | 2026-04-26 | FACT-2026-04-26-0813 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665252 | 2026-04-26 | FACT-2026-04-26-0814 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665253 | 2026-04-26 | FACT-2026-04-26-0815 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665253 | 2026-04-26 | FACT-2026-04-26-0816 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665254 | 2026-04-26 | FACT-2026-04-26-0817 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665255 | 2026-04-26 | FACT-2026-04-26-0818 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665256 | 2026-04-26 | FACT-2026-04-26-0819 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665257 | 2026-04-26 | FACT-2026-04-26-0820 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665258 | 2026-04-26 | FACT-2026-04-26-0821 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665259 | 2026-04-26 | FACT-2026-04-26-0822 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665260 | 2026-04-26 | FACT-2026-04-26-0823 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665260 | 2026-04-26 | FACT-2026-04-26-0824 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665261 | 2026-04-26 | FACT-2026-04-26-0825 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665262 | 2026-04-26 | FACT-2026-04-26-0826 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665263 | 2026-04-26 | FACT-2026-04-26-0827 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665264 | 2026-04-26 | FACT-2026-04-26-0828 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665265 | 2026-04-26 | FACT-2026-04-26-0829 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665266 | 2026-04-26 | FACT-2026-04-26-0830 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665267 | 2026-04-26 | FACT-2026-04-26-0831 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665267 | 2026-04-26 | FACT-2026-04-26-0832 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665268 | 2026-04-26 | FACT-2026-04-26-0833 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665269 | 2026-04-26 | FACT-2026-04-26-0834 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665270 | 2026-04-26 | FACT-2026-04-26-0835 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665279 | 2026-04-26 | FACT-2026-04-26-0836 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665280 | 2026-04-26 | FACT-2026-04-26-0837 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665281 | 2026-04-26 | FACT-2026-04-26-0838 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665282 | 2026-04-26 | FACT-2026-04-26-0839 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665283 | 2026-04-26 | FACT-2026-04-26-0840 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665283 | 2026-04-26 | FACT-2026-04-26-0841 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665284 | 2026-04-26 | FACT-2026-04-26-0842 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665285 | 2026-04-26 | FACT-2026-04-26-0843 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665286 | 2026-04-26 | FACT-2026-04-26-0844 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665287 | 2026-04-26 | FACT-2026-04-26-0845 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665288 | 2026-04-26 | FACT-2026-04-26-0846 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665289 | 2026-04-26 | FACT-2026-04-26-0847 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665290 | 2026-04-26 | FACT-2026-04-26-0848 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665291 | 2026-04-26 | FACT-2026-04-26-0849 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665291 | 2026-04-26 | FACT-2026-04-26-0850 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665292 | 2026-04-26 | FACT-2026-04-26-0851 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665293 | 2026-04-26 | FACT-2026-04-26-0852 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665294 | 2026-04-26 | FACT-2026-04-26-0853 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665295 | 2026-04-26 | FACT-2026-04-26-0854 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665296 | 2026-04-26 | FACT-2026-04-26-0855 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665297 | 2026-04-26 | FACT-2026-04-26-0856 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665298 | 2026-04-26 | FACT-2026-04-26-0857 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665299 | 2026-04-26 | FACT-2026-04-26-0858 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665299 | 2026-04-26 | FACT-2026-04-26-0859 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665300 | 2026-04-26 | FACT-2026-04-26-0860 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665301 | 2026-04-26 | FACT-2026-04-26-0861 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665302 | 2026-04-26 | FACT-2026-04-26-0862 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665303 | 2026-04-26 | FACT-2026-04-26-0863 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665304 | 2026-04-26 | FACT-2026-04-26-0864 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665305 | 2026-04-26 | FACT-2026-04-26-0865 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665306 | 2026-04-26 | FACT-2026-04-26-0866 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665306 | 2026-04-26 | FACT-2026-04-26-0867 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665307 | 2026-04-26 | FACT-2026-04-26-0868 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665308 | 2026-04-26 | FACT-2026-04-26-0869 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665309 | 2026-04-26 | FACT-2026-04-26-0870 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665310 | 2026-04-26 | FACT-2026-04-26-0871 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665311 | 2026-04-26 | FACT-2026-04-26-0872 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665312 | 2026-04-26 | FACT-2026-04-26-0873 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665313 | 2026-04-26 | FACT-2026-04-26-0874 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665314 | 2026-04-26 | FACT-2026-04-26-0875 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665314 | 2026-04-26 | FACT-2026-04-26-0876 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665315 | 2026-04-26 | FACT-2026-04-26-0877 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665316 | 2026-04-26 | FACT-2026-04-26-0878 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665317 | 2026-04-26 | FACT-2026-04-26-0879 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665318 | 2026-04-26 | FACT-2026-04-26-0880 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665319 | 2026-04-26 | FACT-2026-04-26-0881 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665320 | 2026-04-26 | FACT-2026-04-26-0882 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665321 | 2026-04-26 | FACT-2026-04-26-0883 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665322 | 2026-04-26 | FACT-2026-04-26-0884 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665323 | 2026-04-26 | FACT-2026-04-26-0885 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665324 | 2026-04-26 | FACT-2026-04-26-0886 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665325 | 2026-04-26 | FACT-2026-04-26-0887 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665326 | 2026-04-26 | FACT-2026-04-26-0888 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665327 | 2026-04-26 | FACT-2026-04-26-0889 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665327 | 2026-04-26 | FACT-2026-04-26-0890 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665328 | 2026-04-26 | FACT-2026-04-26-0891 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665329 | 2026-04-26 | FACT-2026-04-26-0892 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665330 | 2026-04-26 | FACT-2026-04-26-0893 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665331 | 2026-04-26 | FACT-2026-04-26-0894 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665332 | 2026-04-26 | FACT-2026-04-26-0895 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665333 | 2026-04-26 | FACT-2026-04-26-0896 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665334 | 2026-04-26 | FACT-2026-04-26-0897 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665335 | 2026-04-26 | FACT-2026-04-26-0898 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665336 | 2026-04-26 | FACT-2026-04-26-0899 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665340 | 2026-04-26 | FACT-2026-04-26-0900 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665341 | 2026-04-26 | FACT-2026-04-26-0901 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665342 | 2026-04-26 | FACT-2026-04-26-0902 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665343 | 2026-04-26 | FACT-2026-04-26-0903 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665344 | 2026-04-26 | FACT-2026-04-26-0904 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665345 | 2026-04-26 | FACT-2026-04-26-0905 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665346 | 2026-04-26 | FACT-2026-04-26-0906 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665347 | 2026-04-26 | FACT-2026-04-26-0907 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665348 | 2026-04-26 | FACT-2026-04-26-0908 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665349 | 2026-04-26 | FACT-2026-04-26-0909 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665350 | 2026-04-26 | FACT-2026-04-26-0910 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665351 | 2026-04-26 | FACT-2026-04-26-0911 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665351 | 2026-04-26 | FACT-2026-04-26-0912 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665352 | 2026-04-26 | FACT-2026-04-26-0913 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665353 | 2026-04-26 | FACT-2026-04-26-0914 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665354 | 2026-04-26 | FACT-2026-04-26-0915 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665355 | 2026-04-26 | FACT-2026-04-26-0916 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665356 | 2026-04-26 | FACT-2026-04-26-0917 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665357 | 2026-04-26 | FACT-2026-04-26-0918 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665358 | 2026-04-26 | FACT-2026-04-26-0919 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665359 | 2026-04-26 | FACT-2026-04-26-0920 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665360 | 2026-04-26 | FACT-2026-04-26-0921 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665361 | 2026-04-26 | FACT-2026-04-26-0922 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665361 | 2026-04-26 | FACT-2026-04-26-0923 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665362 | 2026-04-26 | FACT-2026-04-26-0924 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665363 | 2026-04-26 | FACT-2026-04-26-0925 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665364 | 2026-04-26 | FACT-2026-04-26-0926 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665365 | 2026-04-26 | FACT-2026-04-26-0927 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665366 | 2026-04-26 | FACT-2026-04-26-0928 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665367 | 2026-04-26 | FACT-2026-04-26-0929 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665368 | 2026-04-26 | FACT-2026-04-26-0930 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665369 | 2026-04-26 | FACT-2026-04-26-0931 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665370 | 2026-04-26 | FACT-2026-04-26-0932 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665371 | 2026-04-26 | FACT-2026-04-26-0933 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665372 | 2026-04-26 | FACT-2026-04-26-0934 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665372 | 2026-04-26 | FACT-2026-04-26-0935 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665373 | 2026-04-26 | FACT-2026-04-26-0936 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665374 | 2026-04-26 | FACT-2026-04-26-0937 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665375 | 2026-04-26 | FACT-2026-04-26-0938 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665376 | 2026-04-26 | FACT-2026-04-26-0939 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665377 | 2026-04-26 | FACT-2026-04-26-0940 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665378 | 2026-04-26 | FACT-2026-04-26-0941 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665379 | 2026-04-26 | FACT-2026-04-26-0942 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665380 | 2026-04-26 | FACT-2026-04-26-0943 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665381 | 2026-04-26 | FACT-2026-04-26-0944 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665382 | 2026-04-26 | FACT-2026-04-26-0945 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665383 | 2026-04-26 | FACT-2026-04-26-0946 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665384 | 2026-04-26 | FACT-2026-04-26-0947 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665385 | 2026-04-26 | FACT-2026-04-26-0948 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665385 | 2026-04-26 | FACT-2026-04-26-0949 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665386 | 2026-04-26 | FACT-2026-04-26-0950 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665387 | 2026-04-26 | FACT-2026-04-26-0951 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665388 | 2026-04-26 | FACT-2026-04-26-0952 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665389 | 2026-04-26 | FACT-2026-04-26-0953 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665390 | 2026-04-26 | FACT-2026-04-26-0954 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665391 | 2026-04-26 | FACT-2026-04-26-0955 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665392 | 2026-04-26 | FACT-2026-04-26-0956 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665393 | 2026-04-26 | FACT-2026-04-26-0957 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665394 | 2026-04-26 | FACT-2026-04-26-0958 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665395 | 2026-04-26 | FACT-2026-04-26-0959 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665395 | 2026-04-26 | FACT-2026-04-26-0960 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
